text,label
PURCHASE - AMAZONFRESH              WWW.AMZN/FRSHWA,LIVING-EXPENSES
PURCHASE - BROOKLYN HARVEST MAR     BROOKLYN     NY,LIVING-EXPENSES
ONLINE TRANSFER TO   CHECKING xxxxxxx8911 ON 04/01 - REFERENCE NO: IBxx5732,TRANSFER
ONLINE PAYMENT TO    ACCOUNT  xxxxxxx2013 ON 04/01 - REFERENCE NO: IBxx5221,TRANSFER
PAYMENT TO VENMO-PAYMENT,TRANSFER
ONLINE TRANSFER FROM SAVINGS  xxxxxxx1063 ON 04/01 - REFERENCE NO: IBxx5732,TRANSFER
PURCHASE MADE ON 03/30/18 AT SEAMLSSDARx25 - xxxxxx1020    NY,LIVING-EXPENSES
REBATE OF ATM SURCHARGE FOR 03/03/18 WITHDRAWAL,MISC
REBATE OF ATM SURCHARGE FOR 03/08/18 WITHDRAWAL,MISC
REBATE OF ATM SURCHARGE FOR 03/29/18 WITHDRAWAL,MISC
REBATE OF ATM SURCHARGE FOR 03/02/18 WITHDRAWAL,MISC
PURCHASE - SQU*SQ *BLUE BOTTLE CO   BROOKLYN     NY,MISC
PURCHASE - FREEMANS                 NEW YORK     NY,ENTERTAINMENT
PURCHASE - xxxxxxxxx                xxxxxxx4532  MD,LIVING-EXPENSES
PURCHASE - YN WINE BAR              NEW YORK     NY,ENTERTAINMENT
PURCHASE - WHOLEFDS WBG#x0487       BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - AMAZON.COM AMZN.COM/BI   AMZN.COM/BILLWA,MISC
RETURN - AMAZONFRESH              WWW.AMZN/FRSHWA,LIVING-EXPENSES
PURCHASE - BROOKLYN HARVEST MAR     BROOKLYN     NY,LIVING-EXPENSES
PAYMENT TO 2 NORTH 6TH PLAC-WEB PMTS,LIVING-EXPENSES
PURCHASE - PRIME FRESH MEMBERSHIP   AMZN.COM/PRMEWA,LIVING-EXPENSES
PAYMENT - PAYMENT - THANK YOU,TRANSFER
PURCHASE - NYC FERRY E. 34TH        NEW YORK     NY,LIVING-EXPENSES
PURCHASE - DONNYBROOK               NEW YORK     NY,ENTERTAINMENT
PURCHASE - SQU*SQ *METRO LOBBY ST   NEW YORK     NY,MISC
PURCHASE - SEAMLSSINDIANKITCHEN     xxxxxx1020   NY,LIVING-EXPENSES
DEPOSIT FROM NY STATE-NYSTTAXRFD,MISC
PURCHASE - ZIPCAR INC.              xxxxxxx7227  MA,LIVING-EXPENSES
PURCHASE - TRADER PANTRY xxxx2461   NEW YORK     NY,MISC
PURCHASE - TRADER PANTRY xxxx2461   NEW YORK     NY,MISC
FEDERAL TAX WITHHELD,MISC
DEPOSIT FROM SG AMERICAS SECU-DIRECT DEP,INCOME
INTEREST EARNED AND PAID FROM 03/07/18 - THROUGH 04/05/18 INCLUSIVE,MISC
PURCHASE - TRADER PANTRY xxxx2461   NEW YORK     NY,MISC
PURCHASE - BROOKLYN HARVEST MAR     BROOKLYN     NY,LIVING-EXPENSES
"INTEREST PAID FROM 03/09/18 THROUGH 04/08/18 INCLUSIVE - AVERAGE DAILY LEDGER BALANCE            $53,368.96",MISC
PURCHASE - TRADER PANTRY xxxx2461   NEW YORK     NY,MISC
PURCHASE - IPHONE CITIZENSONELOAN   BRIDGEPORT   CT,PHONE
PURCHASE - VIA                      xxxxxx6350   NY,LIVING-EXPENSES
PURCHASE - SEAMLSSRAVAGH            xxxxxx1020   NY,LIVING-EXPENSES
PURCHASE - BROOKLYN HARVEST MAR     BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - TRADER PANTRY xxxx2461   NEW YORK     NY,MISC
PURCHASE - TRADER PANTRY xxxx2461   NEW YORK     NY,MISC
CASH WITHDRAWAL ON  04/07 AT PAI ISO - BROOKLYN     NY,MISC
PURCHASE MADE ON 04/08/18 AT SEAMLSSINDIANKITCHEN - xxxxxx1020    NY,LIVING-EXPENSES
PURCHASE - AMAZON MKTPLACE PMTS     AMZN.COM/BILLWA,TRANSFER
PURCHASE - AMAZON MKTPLACE PMTS     AMZN.COM/BILLWA,TRANSFER
PURCHASE - AMAZON MKTPLACE PMTS     AMZN.COM/BILLWA,TRANSFER
PURCHASE - PAYPAL *HILL8187         xxxxxx7733   CA,MISC
PURCHASE - TRADER PANTRY xxxx2461   NEW YORK     NY,MISC
PURCHASE - RED WHITE AND GREEN WI   BROOKLYN     NY,LIVING-EXPENSES
PURCHASE MADE ON 04/09/18 AT SEAMLSSNINASPIZZERIAR - xxxxxx1020    NY,LIVING-EXPENSES
PURCHASE - AMAZON MKTPLACE PMTS     AMZN.COM/BILLWA,TRANSFER
RETURN - PAYPAL *HILL8187         xxxxxx7733   CA,MISC
PURCHASE - TRADER PANTRY xxxx2461   NEW YORK     NY,MISC
PURCHASE - CAFE xxx      xxxx2453   NEW YORK     NY,MISC
PURCHASE - TRADER PANTRY xxxx2461   NEW YORK     NY,MISC
PURCHASE - TRADER PANTRY xxxx2461   NEW YORK     NY,MISC
PURCHASE - SQ *SQ *MILDRED NEW YO   NEW YORK     NY,LIFESTYLE
PURCHASE - NEW YORK STATE DMV       NEW YORK     NY,ENTERTAINMENT
PURCHASE - SQU*SQ *METRO LOBBY ST   NEW YORK     NY,MISC
PURCHASE - PRET A MANGER 021        NEW YORK     NY,MISC
PURCHASE - WHOLEFDS WBG#x0487       BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - TRADER PANTRY xxxx2461   NEW YORK     NY,MISC
PURCHASE - TRADER PANTRY xxxx2461   NEW YORK     NY,MISC
PURCHASE - SQU*SQ *DR SMOOD LEXIN   NEW YORK     NY,MISC
PURCHASE - CVS/PHARMACY #x4958      BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - SEAMLSSALLABOUTINDIAN    xxxxxx1020   NY,LIVING-EXPENSES
CASH WITHDRAWAL ON  04/14 AT 4-40 44TH DRIVE - QUEENS       NY,MISC
PURCHASE MADE ON 04/15/18 AT SQ *SQ *VAN LEEUWEN AR - BROOKLYN      NY,MISC
PURCHASE - MEERA DELI               LONG ISLAND CNY,LIVING-EXPENSES
PURCHASE - FOOD U DESIRE            BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - UBER   TRIP U4G74        xxxxxx8996   CA,LIVING-EXPENSES
PURCHASE - JETBLUE  xxxxxxxxxxxxxx  xxxxxx2583   UT,LIVING-EXPENSES
PURCHASE - NYC FERRY NORTH WILLIA   NEW YORK     NY,LIVING-EXPENSES
PURCHASE - UBER   TRIP PSQYR        xxxxxx8996   CA,LIVING-EXPENSES
PURCHASE - APL* ITUNES.COM/BILL     xxx-xxx-7753 CA,TRANSFER
PURCHASE - PIG BEACH                BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - CVS/PHARMACY #x4958      BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - JETBLUE  xxxxxxxxxxxxxx  xxxxxx2583   UT,LIVING-EXPENSES
PURCHASE - KEY FOOD 1682            LONG ISLAND CNY,LIVING-EXPENSES
PURCHASE - DELTA    xxxxxxxxxx7963  BELLEVUE     WA,LIVING-EXPENSES
PAYMENT TO VENMO-PAYMENT,TRANSFER
PURCHASE MADE ON 04/16/18 AT SEAMLSSINDIANKITCHEN - xxxxxx1020    NY,LIVING-EXPENSES
PURCHASE - VIA                      xxxxxx6350   NY,LIVING-EXPENSES
PURCHASE - DONNYBROOK               NEW YORK     NY,ENTERTAINMENT
PURCHASE - VIA                      xxxxxx6350   NY,LIVING-EXPENSES
PURCHASE - APL* ITUNES.COM/BILL     xxx-xxx-7753 CA,TRANSFER
PURCHASE - SQU*SQ *METRO LOBBY ST   NEW YORK     NY,MISC
PURCHASE - AMAZON MKTPLACE PMTS W   WWW.AMAZON.COWA,TRANSFER
PURCHASE - SEAMLSSDAR525            xxxxxx1020   NY,LIVING-EXPENSES
PAYMENT TO VENMO-PAYMENT,TRANSFER
CHECK - 103,MISC
DEPOSIT FROM SG AMERICAS SECU-DIRECT DEP,INCOME
PURCHASE - PRET A MANGER 021        NEW YORK     NY,MISC
PURCHASE - TRADER PANTRY xxxx2461   NEW YORK     NY,MISC
PURCHASE - PARAGON - 48 MULBERRY    NEW YORK     NY,LIVING-EXPENSES
PURCHASE - BROOKLYN HARVEST MAR     BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - AMAZON.COM AMZN.COM/BI   AMZN.COM/BILLWA,MISC
PURCHASE - AMAZON MKTPLACE PMTS     AMZN.COM/BILLWA,TRANSFER
PURCHASE - LYFT   *RIDE WED 6AM     xxxxxx0278   CA,LIVING-EXPENSES
PURCHASE - CAFE xxx      xxxx2453   NEW YORK     NY,MISC
PURCHASE - TRADER PANTRY xxxx2461   NEW YORK     NY,MISC
PURCHASE - ELIZABAR BREAD LLC       NEW YORK     NY,MISC
PURCHASE - TRADER PANTRY xxxx2461   NEW YORK     NY,MISC
PURCHASE - AT&T*BILL PAYMENT        xxxxxx0500   TX,PHONE
PURCHASE - AROME CAFE               NEW YORK     NY,MISC
PURCHASE - SEAMLSSKESTANEKEBAB      xxxxxx1020   NY,LIVING-EXPENSES
PURCHASE - SEAMLSSMIZUBEDFORDAVE    xxxxxx1020   NY,LIVING-EXPENSES
PAYMENT TO VENMO-PAYMENT,TRANSFER
PURCHASE - 20 NORTH 5TH STREET DE   BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - KALUSTYAN'S              NEW YORK     NY,ENTERTAINMENT
PURCHASE - MAGGIE S PLACE           NEW YORK     NY,ENTERTAINMENT
PURCHASE - RED WHITE AND GREEN WI   BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - NEW FOODS OF INDIA       NEW YORK     NY,MISC
PURCHASE - SQU*SQ *VLC NOLITA LLC   NEW YORK     NY,MISC
PURCHASE - ADIDAS 6508              NEW YORK     NY,LIFESTYLE
PURCHASE - AMAZON.COM AMZN.COM/BI   AMZN.COM/BILLWA,MISC
PURCHASE - WOOPS - WORTH STREET     NEW YORK     NY,MISC
PURCHASE - SPRING STREET DERMATOL   NEW YORK     NY,MISC
PURCHASE - WHOLEFDS WBG#x0487       BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - TRADER PANTRY xxxx2461   NEW YORK     NY,MISC
PURCHASE - WHOLEFDS WBG#x0487       BROOKLYN     NY,LIVING-EXPENSES
DIVIDEND RECEIVED MCCORMICK &CO INC COM NON VTG (MKC),INVESTMENTS
DEPOSIT FROM SG AMERICAS SECU-DIRECT PAY,INCOME
PURCHASE - ST. PATS BAR & GRILL     NEW YORK     NY,ENTERTAINMENT
PURCHASE - MAYSVILLE                NEW YORK     NY,ENTERTAINMENT
PURCHASE - LYFT   *RIDE SUN 2PM     xxxxxx0278   CA,LIVING-EXPENSES
PURCHASE - NETFLIX.COM              NETFLIX.COM  CA,SUBSCRIPTION
PURCHASE - SEAMLSSDAR525            xxxxxx1020   NY,LIVING-EXPENSES
PURCHASE - SQU*SQ *METRO LOBBY ST   NEW YORK     NY,MISC
PURCHASE - PARAGON - 48 MULBERRY    NEW YORK     NY,LIVING-EXPENSES
PURCHASE - AMAZON.COM AMZN.COM/BI   AMZN.COM/BILLWA,MISC
PURCHASE - CAFE xxx      xxxx2453   NEW YORK     NY,MISC
PAYMENT TO VENMO-PAYMENT,TRANSFER
PURCHASE - SPOTIFY USA              NEW YORK     NY,SUBSCRIPTION
PURCHASE - AMAZON MKTPLACE PMTS W   WWW.AMAZON.COWA,TRANSFER
PURCHASE - TRADER PANTRY xxxx2461   NEW YORK     NY,MISC
PURCHASE - TRADER PANTRY xxxx2461   NEW YORK     NY,MISC
PURCHASE - SQ *SQ *MILDRED NEW YO   NEW YORK     NY,LIFESTYLE
PURCHASE - CAFE xxx      xxxx2453   NEW YORK     NY,MISC
PURCHASE - SEAMLSSINDIANKITCHEN     xxxxxx1020   NY,LIVING-EXPENSES
PURCHASE - APL* ITUNES.COM/BILL     xxx-xxx-7753 CA,TRANSFER
PURCHASE - PRET A MANGER 021        NEW YORK     NY,MISC
PURCHASE - TRADER PANTRY xxxx2461   NEW YORK     NY,MISC
PURCHASE - TRADER PANTRY xxxx2461   NEW YORK     NY,MISC
CASH WITHDRAWAL ON  04/29 AT 922 BROADWAY - NEW YORK     NY,MISC
PURCHASE - HAVE AND MEYER CHATTER   BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - 20 NORTH 5TH STREET DE   BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - APL* ITUNES.COM/BILL     xxx-xxx-7753 CA,TRANSFER
PURCHASE - UBER   KUUHX             xxxxxx8996   CA,LIVING-EXPENSES
PURCHASE - APL* ITUNES.COM/BILL     xxx-xxx-7753 CA,TRANSFER
PURCHASE - CREST TRUE VALUE HDW     BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - 21 BERRY DELI            NEW YORK     NY,MISC
PURCHASE - STARBUCKS STORE x7452    NEW YORK     NY,MISC
PURCHASE - CREST TRUE VALUE HDW     BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - NYCTAXI3Y38              LONG ISLAND  NY,LIVING-EXPENSES
PURCHASE - WHOLEFDS WBG#x0487       BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - BROOKLYN HARVEST MAR     BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - CAFE xxx      xxxx2453   NEW YORK     NY,MISC
PURCHASE - UBER   TRIP YAXDU        xxxxxx8996   CA,LIVING-EXPENSES
PURCHASE - UBER   TRIP JBB3N        xxxxxx8996   CA,LIVING-EXPENSES
PURCHASE - PRET A MANGER 021        NEW YORK     NY,MISC
PURCHASE - SEAMLSSNINASPIZZERIAR    xxxxxx1020   NY,LIVING-EXPENSES
INTEREST EARNED CASH,MISC
REINVESTMENT CASH,INVESTMENTS
ONLINE TRANSFER FROM CHECKING xxxxxxx8911 ON 05/01 - REFERENCE NO: IBxx1808,TRANSFER
ONLINE PAYMENT TO    ACCOUNT  xxxxxxx2013 ON 05/01 - REFERENCE NO: IBxx1741,TRANSFER
ATM OR OTHER ELECTRONIC BANKING TRANSACTION,MISC
ONLINE TRANSFER TO   SAVINGS  xxxxxxx1063 ON 05/01 - REFERENCE NO: IBxx1808,TRANSFER
REBATE OF ATM SURCHARGE FOR 04/29/18 WITHDRAWAL,MISC
REBATE OF ATM SURCHARGE FOR 04/14/18 WITHDRAWAL,MISC
REBATE OF ATM SURCHARGE FOR 04/07/18 WITHDRAWAL,MISC
PURCHASE - BRONX PARKING 153RD ST   BRONX        NY,LIVING-EXPENSES
PURCHASE - SQU*SQ *BURGERS BY HON   NEW YORK     NY,MISC
PURCHASE - CVS/PHARMACY #x4958      BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - VERIZON*RECURRING PAY    800-VERIZON  FL,LIVING-EXPENSES
PURCHASE - MCDONALD'S F5016         BRONX        NY,LIVING-EXPENSES
PURCHASE - CVS/PHARMACY #x4958      BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - LEGENDS YANKEE STDM CO   BRONX        NY,MISC
PAYMENT TO 2 NORTH 6TH PLAC-WEB PMTS,LIVING-EXPENSES
PAYMENT TO VENMO-PAYMENT,TRANSFER
PAYMENT - PAYMENT - THANK YOU,TRANSFER
"WHISK, BROOKLYN     NY, REF NO 2xx0467G9004Z9PGV, TRAN CD 253 SIC CD 5719",MISC
PURCHASE - WHOLEFDS WBG#x0487       BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - BROOKLYN HARVEST MAR     BROOKLYN     NY,LIVING-EXPENSES
PAYMENT TO VENMO-PAYMENT,TRANSFER
DEPOSIT FROM SG AMERICAS SECU-DIRECT DEP,INCOME
PURCHASE - PRIME FRESH MEMBERSHIP   AMZN.COM/PRMEWA,LIVING-EXPENSES
FEDERAL TAX WITHHELD,MISC
INTEREST EARNED AND PAID FROM 04/06/18 - THROUGH 05/04/18 INCLUSIVE,MISC
PURCHASE - ZIPCAR INC.              xxxxxx7227   MA,LIVING-EXPENSES
PURCHASE - PARAGON - 48 MULBERRY    NEW YORK     NY,LIVING-EXPENSES
PURCHASE - BROOKLYN HARVEST MAR     BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - SQU*SQ *DR SMOOD LEXIN   NEW YORK     NY,MISC
PURCHASE - WHOLEFDS WBG#x0487       BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - THE CLOCKTOWER           NEW YORK     NY,ENTERTAINMENT
PURCHASE - IPHONE CITIZENSONELOAN   BRIDGEPORT   CT,PHONE
PURCHASE - AMAZON.COM AMZN.COM/BI   AMZN.COM/BILLWA,MISC
PURCHASE - TENDER GREENS FLATIRON   NEW YORK     NY,ENTERTAINMENT
PURCHASE - JUICE GENERATION 10 WI   BROOKLYN     NY,MISC
PURCHASE - RED WHITE AND GREEN WI   BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - AMAZON MKTPLACE PMTS W   WWW.AMAZON.COWA,TRANSFER
PURCHASE - AMAZON MKTPLACE PMTS W   WWW.AMAZON.COWA,TRANSFER
PURCHASE - EATALY NY MARKET         NEW YORK     NY,ENTERTAINMENT
PURCHASE - PARAGON - 48 MULBERRY    NEW YORK     NY,LIVING-EXPENSES
PURCHASE - BROOKLYN HARVEST MAR     BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - WHOLEFDS WBG#x0487       BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - THE SPROUT HOME COMPAN   BROOKLYN     NY,MISC
PURCHASE - CVS/PHARMACY #x4958      BROOKLYN     NY,LIVING-EXPENSES
"INTEREST PAID FROM 04/09/18 THROUGH 05/08/18 INCLUSIVE - AVERAGE DAILY LEDGER BALANCE            $61,142.99",MISC
PURCHASE - RESTAURANT AT ROSE HIL   NEW YORK     NY,ENTERTAINMENT
PURCHASE - AMAZON MKTPLACE PMTS     AMZN.COM/BILLWA,TRANSFER
PURCHASE - HOUZZ INC.               xxxxxx4268   CA,LIVING-EXPENSES
PURCHASE - EVERLANE INC*xxxxx0882   xxxxxx7691   CA,LIVING-EXPENSES
PURCHASE - WHOLEFDS WBG#x0487       BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - APL* ITUNES.COM/BILL     xxx-xxx-7753 CA,TRANSFER
PURCHASE - BROOKLYN HARVEST MAR     BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - TENDER GREENS FLATIRON   NEW YORK     NY,ENTERTAINMENT
PURCHASE - 45TH ST PARK AVE SHOE    NEW YORK     NY,MISC
PURCHASE - AMAZON PRIME NOW         AMAZON.COM   WA,TRANSFER
PURCHASE - 45TH ST PARK AVE SHOE    NEW YORK     NY,MISC
PURCHASE - HARKLINIKKEN.COM         xxxxxx0100   FL,LIVING-EXPENSES
PURCHASE - SQU*SQ *BLUE BOTTLE CO   NEW YORK     NY,MISC
PURCHASE - SQ *SQ *MILDRED NEW YO   NEW YORK     NY,LIFESTYLE
"PURCHASE - HARKLINIKKEN, LLC        xxxxxx8446   FL",LIVING-EXPENSES
PURCHASE - SEAMLSSALLABOUTINDIAN    xxxxxx1020   NY,LIVING-EXPENSES
PURCHASE - AMAZON PRIME NOW TIPS    AMAZON.COM/BIWA,TRANSFER
"CHECK #0104, ZCONx5833, SYSTEM GENERATED 2xxx-x5-14T00:00:00.000Z",MISC
PAYMENT TO VENMO-PAYMENT,TRANSFER
PURCHASE - YN WINE BAR              NEW YORK     NY,ENTERTAINMENT
PURCHASE - KMART 7777               NEW YORK     NY,ENTERTAINMENT
PURCHASE - SQUARE *SQ *LIQUITERIA   NEW YORK     NY,MISC
PURCHASE - KMART 7777               NEW YORK     NY,ENTERTAINMENT
PURCHASE - SQU*SQ *HONEST CHOPS     NEW YORK     NY,LIVING-EXPENSES
PURCHASE - NEIGHBORHOOD DELI GROC   NEW YORK     NY,MISC
PURCHASE - AMAZON MKTPLACE PMTS W   WWW.AMAZON.COWA,TRANSFER
PURCHASE - 23ANDME*INC              23ANDME.COM  CA,LIVING-EXPENSES
"VIA, xxxxxx6350   NY, REF NO 5xx2950GMLRTSPPKV, TRAN CD 253 SIC CD 4111",LIVING-EXPENSES
PURCHASE - UBER   TRIP PFMAH        xxxxxx8996   CA,LIVING-EXPENSES
PURCHASE - BROOKLYN HARVEST MAR     BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - BROOKLYN HARVEST MAR     BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - RED WHITE AND GREEN WI   BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - WHOLEFDS WBG#x0487       BROOKLYN     NY,LIVING-EXPENSES
"LAVAGNA, NEW YORK     NY, REF NO 2xx4780GL01VN90DB, TRAN CD 253 SIC CD 5812",ENTERTAINMENT
"VIA, xxxxxx6350   NY, REF NO 5xx2950GPLSP16ZP0, TRAN CD 253 SIC CD 4111",LIVING-EXPENSES
DIVIDEND RECEIVED ACCENTURE PLC CLS A USD0.xxx0225,INVESTMENTS
DIVIDEND RECEIVED KINDER MORGAN INC COM USD0.01,INVESTMENTS
PURCHASE - SEAMLSSALLABOUTINDIAN    xxxxxx1020   NY,LIVING-EXPENSES
PURCHASE - SQU*SQ *METRO LOBBY ST   NEW YORK     NY,MISC
PURCHASE - SEAMLSSMANHATTAN3DECK    xxxxxx1020   NY,LIVING-EXPENSES
DEPOSIT FROM SG AMERICAS SECU-DIRECT DEP,INCOME
PURCHASE - 20 NORTH 5TH STREET DE   BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - TRADER PANTRY xxxx2461   NEW YORK     NY,MISC
PURCHASE - CAFE xxx      xxxx2453   NEW YORK     NY,MISC
DIVIDEND RECEIVED APPLE INC,INVESTMENTS
PURCHASE - OASIS IN WILLIAMSBURG    BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - AMAZON.COM               AMZN.COM/BILLWA,MISC
PURCHASE - AMAZONFRESH              WWW.AMZN/FRSHWA,LIVING-EXPENSES
PAYMENT TO VENMO-PAYMENT,TRANSFER
PURCHASE - OASIS IN WILLIAMSBURG    BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - AT&T*BILL PAYMENT        xxxxxx0500   TX,PHONE
PURCHASE - SEAMLSSINDIANKITCHEN     xxxxxx1020   NY,LIVING-EXPENSES
PURCHASE - WHOLEFDS WBG#x0487       BROOKLYN     NY,LIVING-EXPENSES
DEPOSIT FROM SG AMERICAS SECU-DIRECT PAY,INCOME
PURCHASE - NITEHAWK CINEMA THEATR   BROOKLYN     NY,MISC
PURCHASE - OASIS IN WILLIAMSBURG    BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - AMAZON MKTPLACE PMTS W   WWW.AMAZON.COWA,TRANSFER
PURCHASE - PARAGON - 48 MULBERRY    NEW YORK     NY,LIVING-EXPENSES
PURCHASE - CVS/PHARMACY #x4958      BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - NETFLIX.COM              NETFLIX.COM  CA,SUBSCRIPTION
PURCHASE - SEAMLSS*INDIANKITCHEN    xxxxxx1020   NY,LIVING-EXPENSES
PURCHASE - MOUNT SINAI DOCTORS      NEW YORK     NY,LIVING-EXPENSES
PURCHASE - BI-CUSTOMER SERVICE      NEW YORK     NY,MISC
PURCHASE - WHOLEFDS WBG#x0487       BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - D J*WALL-ST-JOURNAL      xxx-xxx-7625 MA,SUBSCRIPTION
PURCHASE - WPY*FOODTECH MEETUP x    xxx-xxx3729  CA,MISC
PURCHASE - CVS/PHARMACY #x4958      BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - SQ *SQ *MILDRED NEW YO   NEW YORK     NY,LIFESTYLE
PURCHASE - AMAZON.COM AMZN.COM/BI   AMZN.COM/BILLWA,MISC
"DAHLIA, NEW YORK     NY, REF NO 7xx0039H1S66KQ8XK, TRAN CD 253 SIC CD 5992",MISC
PURCHASE - APL* ITUNES.COM/BILL     xxx-xxx-7753 CA,TRANSFER
PURCHASE - ELIZABAR BREAD LLC       NEW YORK     NY,MISC
PURCHASE - HUDSON NEWS  ST125       NEW YORK     NY,LIVING-EXPENSES
PURCHASE - SPOTIFY USA              NEW YORK     NY,SUBSCRIPTION
PURCHASE - THE MASALAWALA           NEW YORK     NY,ENTERTAINMENT
PURCHASE - SQU*SQ *ODDFELLOWS ICE   BROOKLYN     NY,MISC
PURCHASE - ROSARITO FISH SHACK      BROOKLYN     NY,ENTERTAINMENT
PURCHASE - AMAZON MKTPLACE PMTS W   WWW.AMAZON.COWA,TRANSFER
PURCHASE - AMAZON MKTPLACE PMTS     AMZN.COM/BILLWA,TRANSFER
PURCHASE - SEAMLSS*INDIANKITCHEN    xxxxxx1020   NY,LIVING-EXPENSES
PAYMENT TO VENMO-PAYMENT,TRANSFER
PURCHASE - APL* ITUNES.COM/BILL     xxx-xxx-7753 CA,TRANSFER
PURCHASE - SEAMLSS*INDIANKITCHEN    xxxxxx1020   NY,LIVING-EXPENSES
PURCHASE - AMAZON MKTPLACE PMTS W   WWW.AMAZON.COWA,TRANSFER
PURCHASE - AMAZON MKTPLACE PMTS W   WWW.AMAZON.COWA,TRANSFER
PURCHASE - WHOLEFDS WBG#x0487       BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - MUJI WILLIAMSBURG        BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - NYC FERRY MPOS           NEW YORK     NY,LIVING-EXPENSES
PURCHASE - NYC FERRY NORTH WILLIA   NEW YORK     NY,LIVING-EXPENSES
PURCHASE - VERIZON*RECURRING PAY    800-VERIZON  FL,LIVING-EXPENSES
PURCHASE - SEAMLSSAFGANKABABANDG    xxxxxx1020   NY,LIVING-EXPENSES
"CHECK #0105, ZCONx3072, SYSTEM GENERATED 2xxx-x5-31T00:00:00.000Z",MISC
DEPOSIT FROM SG AMERICAS SECU-DIRECT DEP,INCOME
PURCHASE - SQU*SQ *HONEST CHOPS     NEW YORK     NY,LIVING-EXPENSES
PURCHASE - PARAGON - 48 MULBERRY    NEW YORK     NY,LIVING-EXPENSES
PURCHASE - BROOKLYN HARVEST MAR     BROOKLYN     NY,LIVING-EXPENSES
INTEREST EARNED CASH,MISC
REINVESTMENT CASH,INVESTMENTS
ONLINE TRANSFER FROM CHECKING xxxxxxx8911 ON 06/01 - REFERENCE NO: IBxx2805,TRANSFER
ONLINE PAYMENT TO    ACCOUNT  xxxxxxx2013 ON 06/01 - REFERENCE NO: IBxx2533,TRANSFER
ONLINE TRANSFER TO   SAVINGS  xxxxxxx1063 ON 06/01 - REFERENCE NO: IBxx2805,TRANSFER
PURCHASE - BROOKLYN HARVEST MAR     BROOKLYN     NY,LIVING-EXPENSES
DIVIDEND RECEIVED ENBRIDGE INC COM ISIN #CAx9250N1050 SED,INVESTMENTS
FOREIGN TAX PAID ENBRIDGE INC COM ISIN #CAx9250N1050 SED,INVESTMENTS
PAYMENT - PAYMENT - THANK YOU,TRANSFER
PURCHASE - WHOLEFDS WBG#x0487       BROOKLYN     NY,LIVING-EXPENSES
PURCHASE - DUNKIN #xx2301 Q35       BROOKLYN     NY,LIVING-EXPENSES
PAYMENT TO 2 NORTH 6TH PLAC-WEB PMTS,LIVING-EXPENSES
PURCHASE - ZIPCAR INC.              xxxxxx7227   MA,LIVING-EXPENSES
PURCHASE - PRIME FRESH MEMBERSHIP   AMZN.COM/PRMEWA,LIVING-EXPENSES
PURCHASE - WHOLEFDS WBG#x0487       BROOKLYN     NY,LIVING-EXPENSES
"ESME, BROOKLYN     NY, REF NO 2xx2010HB000GN5EF, TRAN CD 253 SIC CD 5812",LIVING-EXPENSES
"33RECD CHIP WELLS FARGO NY INTL*ORG:1/SOCIETE GENERALE-S - OCIETE GENERALE,3/FR/x4308 NANTES CE*OGB:SOCIETE GENERAL",MISC
PURCHASE - SEAMLSS*KESTANEKEBAB     xxxxxx1020   NY,LIVING-EXPENSES
PURCHASE - AMAZON MKTPLACE PMTS     AMZN.COM/BILLWA,TRANSFER
